Inquiry_Date,Country,Buyer_Segment,Inq_Product_Family,Sold
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,Mexico,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-14,Mexico,Executive,Google Cloud Platform,1
2023-06-14,PS,Practitioner,Google Cloud Platform,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,MCO,Unknown,Google Cloud Platform,1
2023-06-14,Colombia,Executive,Google Workspace,0
2023-06-14,Brazil,Unknown,Others,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,1
2023-06-14,PS,Practitioner,Google Cloud Platform,1
2023-06-14,Mexico,Practitioner,Google Cloud Platform,0
2023-06-14,Colombia,Practitioner,Google Cloud Platform,0
2023-06-14,Brazil,Executive,Google Cloud Platform,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,1
2023-06-14,Brazil,Practitioner,Google Workspace,1
2023-06-14,PS,Practitioner,Google Workspace,1
2023-06-14,Brazil,Executive,Google Workspace,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-14,Chile,Practitioner,Google Workspace,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,CECA,Practitioner,Google Cloud Platform,0
2023-06-14,Brazil,Practitioner,Google Workspace,1
2023-06-14,Chile,Unknown,Google Cloud Platform and Google Workspace,0
2023-06-14,Brazil,Executive,Google Workspace,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,PS,Practitioner,Google Cloud Platform,1
2023-06-14,Mexico,Practitioner,Google Cloud Platform,0
2023-06-14,CECA,Practitioner,Google Cloud Platform,0
2023-06-14,Argentina,Executive,Google Cloud Platform,1
2023-06-14,CECA,Practitioner,Google Cloud Platform,0
2023-06-14,Argentina,Decision Maker,Google Workspace,0
2023-06-14,Argentina,Decision Maker,Google Workspace,1
2023-06-14,Chile,Practitioner,Google Cloud Platform,1
2023-06-14,Colombia,Practitioner,Google Cloud Platform,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,Rest of SOLA,Decision Maker,Google Workspace,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,Chile,Practitioner,Google Cloud Platform,0
2023-06-14,Colombia,Decision Maker,Google Cloud Platform,1
2023-06-14,Brazil,Unknown,Google Cloud Platform,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,PS,Practitioner,Google Cloud Platform,0
2023-06-14,CECA,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-14,Brazil,Executive,Google Cloud Platform,0
2023-06-14,Argentina,Practitioner,Google Workspace,0
2023-06-14,Colombia,Practitioner,Google Workspace,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,1
2023-06-14,PS,Decision Maker,Google Cloud Platform,1
2023-06-14,Mexico,Executive,Google Cloud Platform,1
2023-06-14,CECA,Practitioner,Google Cloud Platform,0
2023-06-14,CECA,Practitioner,Google Cloud Platform,1
2023-06-14,Brazil,Decision Maker,Google Workspace,1
2023-06-14,Mexico,Practitioner,Google Workspace,1
2023-06-14,Brazil,Executive,Google Cloud Platform,1
2023-06-14,PS,Unknown,Others,1
2023-06-14,CECA,Decision Maker,Google Cloud Platform and Google Workspace,0
2023-06-14,Mexico,Executive,Google Cloud Platform,1
2023-06-14,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-14,Brazil,Executive,Google Cloud Platform,1
2023-06-14,Mexico,Practitioner,Google Cloud Platform,0
2023-06-14,Brazil,Practitioner,Google Workspace,0
2023-06-14,PS,Practitioner,Google Cloud Platform,1
2023-06-14,PS,Practitioner,Google Workspace,0
2023-06-14,Mexico,Practitioner,Google Cloud Platform,0
2023-06-14,Chile,Decision Maker,Google Cloud Platform,0
2023-06-14,Argentina,Executive,Google Cloud Platform,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,CECA,Decision Maker,Google Cloud Platform and Google Workspace,0
2023-06-14,Brazil,Decision Maker,Google Workspace,0
2023-06-14,Colombia,Executive,Google Cloud Platform,0
2023-06-14,Mexico,Practitioner,Google Cloud Platform,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,PS,Decision Maker,Google Workspace,1
2023-06-14,PS,Executive,Google Cloud Platform,0
2023-06-14,Brazil,Decision Maker,Google Cloud Platform and Google Workspace,0
2023-06-14,CECA,Decision Maker,Google Cloud Platform and Google Workspace,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,CECA,Practitioner,Google Cloud Platform,1
2023-06-14,Mexico,Decision Maker,Google Workspace,0
2023-06-14,Peru,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,1
2023-06-14,PS,Practitioner,Google Cloud Platform,0
2023-06-14,PS,Decision Maker,Google Cloud Platform,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,Mexico,Practitioner,Google Cloud Platform,0
2023-06-14,Brazil,Practitioner,Google Workspace,1
2023-06-14,Chile,Practitioner,Google Workspace,0
2023-06-14,Colombia,Practitioner,Google Cloud Platform,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-14,Peru,Decision Maker,Google Workspace,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,Brazil,Practitioner,Google Workspace,0
2023-06-14,CECA,Decision Maker,Google Cloud Platform,0
2023-06-14,Brazil,Executive,Google Cloud Platform,0
2023-06-14,Brazil,Practitioner,Google Workspace,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,1
2023-06-14,Argentina,Executive,Google Cloud Platform,1
2023-06-14,CECA,Decision Maker,Google Cloud Platform,0
2023-06-14,CECA,Decision Maker,Google Cloud Platform,0
2023-06-14,Brazil,Unknown,Google Cloud Platform,1
2023-06-14,Peru,Unknown,Google Cloud Platform,1
2023-06-14,Mexico,Practitioner,Google Cloud Platform,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,1
2023-06-14,PS,Decision Maker,Google Cloud Platform,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,1
2023-06-14,PS,Practitioner,Google Cloud Platform,1
2023-06-14,Colombia,Practitioner,Google Workspace,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,CECA,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,1
2023-06-14,CECA,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,Brazil,Practitioner,Google Workspace,0
2023-06-14,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-14,Chile,Executive,Google Cloud Platform,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,Brazil,Practitioner,Google Workspace,0
2023-06-14,Brazil,Decision Maker,Google Workspace,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,1
2023-06-14,Colombia,Executive,Google Cloud Platform,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,Mexico,Practitioner,Google Workspace,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,Brazil,Executive,Google Cloud Platform,0
2023-06-14,Chile,Unknown,Google Cloud Platform,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,1
2023-06-14,Peru,Practitioner,Google Workspace,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,1
2023-06-14,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-14,CECA,Decision Maker,Google Workspace,1
2023-06-14,PS,Practitioner,Google Cloud Platform,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,Chile,Practitioner,Google Cloud Platform,0
2023-06-14,Mexico,Executive,Google Cloud Platform,0
2023-06-14,Brazil,Practitioner,Google Workspace,0
2023-06-14,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-14,Chile,Practitioner,Google Workspace,1
2023-06-14,PS,Practitioner,Google Workspace,0
2023-06-14,Mexico,Unknown,Google Cloud Platform,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,1
2023-06-14,Brazil,Practitioner,Google Workspace,1
2023-06-14,Colombia,Practitioner,Google Cloud Platform,0
2023-06-14,MCO,Practitioner,Google Cloud Platform,1
2023-06-14,PS,Practitioner,Google Workspace,1
2023-06-14,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-14,CECA,Decision Maker,Google Cloud Platform and Google Workspace,0
2023-06-14,PS,Decision Maker,Google Cloud Platform,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,CECA,Decision Maker,Google Cloud Platform,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-14,CECA,Practitioner,Google Cloud Platform,0
2023-06-14,Mexico,Practitioner,Others,1
2023-06-14,Colombia,Practitioner,Google Cloud Platform,0
2023-06-14,Mexico,Executive,Google Cloud Platform,0
2023-06-14,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-14,CECA,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-14,PS,Practitioner,Google Cloud Platform,0
2023-06-14,PS,Practitioner,Google Cloud Platform,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,1
2023-06-14,Argentina,Practitioner,Google Cloud Platform,0
2023-06-14,Rest of SOLA,Executive,Google Cloud Platform,0
2023-06-14,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-14,Brazil,Executive,Google Workspace,0
2023-06-14,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-14,PS,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-14,CECA,Decision Maker,Google Cloud Platform,0
2023-06-14,Mexico,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-14,Colombia,Practitioner,Others,1
2023-06-14,CECA,Practitioner,Google Cloud Platform,1
2023-06-14,Colombia,Unknown,Google Cloud Platform,1
2023-06-14,Chile,Practitioner,Google Workspace,0
2023-06-14,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-14,CECA,Practitioner,Google Cloud Platform,1
2023-06-14,Brazil,Unknown,Google Workspace,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,PS,Practitioner,Google Workspace,0
2023-06-14,Brazil,Practitioner,Google Workspace,1
2023-06-14,Argentina,Practitioner,Google Cloud Platform,0
2023-06-14,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-14,Brazil,Executive,Google Cloud Platform,1
2023-06-14,CECA,Decision Maker,Google Cloud Platform and Google Workspace,1
2023-06-14,Colombia,Practitioner,Google Cloud Platform,1
2023-06-14,PS,Practitioner,Google Cloud Platform,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,1
2023-06-14,Argentina,Decision Maker,Google Workspace,0
2023-06-14,Colombia,Practitioner,Google Cloud Platform,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,1
2023-06-14,Colombia,Practitioner,Google Workspace,1
2023-06-14,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,Chile,Executive,Google Cloud Platform,1
2023-06-14,Rest of SOLA,Practitioner,Google Cloud Platform,1
2023-06-14,PS,Practitioner,Google Workspace,0
2023-06-14,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-14,PS,Practitioner,Google Cloud Platform,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,1
2023-06-14,PS,Practitioner,Google Cloud Platform,0
2023-06-14,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,Colombia,Practitioner,Google Cloud Platform,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,PS,Practitioner,Google Cloud Platform,0
2023-06-14,PS,Decision Maker,Google Cloud Platform,1
2023-06-14,Argentina,Practitioner,Google Workspace,0
2023-06-14,Colombia,Practitioner,Google Workspace,0
2023-06-14,Colombia,Decision Maker,Google Cloud Platform,0
2023-06-14,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-14,Argentina,Practitioner,Google Workspace,1
2023-06-14,Chile,Executive,Google Cloud Platform and Google Workspace,0
2023-06-14,Brazil,Executive,Google Cloud Platform,1
2023-06-14,Brazil,Decision Maker,Google Workspace,0
2023-06-14,Argentina,Practitioner,Google Cloud Platform,0
2023-06-14,Colombia,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-14,CECA,Executive,Google Cloud Platform,0
2023-06-14,Brazil,Executive,Google Cloud Platform,1
2023-06-14,Brazil,Decision Maker,Google Workspace,1
2023-06-14,Colombia,Practitioner,Google Cloud Platform,0
2023-06-14,Mexico,Decision Maker,Google Workspace,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,1
2023-06-14,PS,Practitioner,Google Cloud Platform,1
2023-06-14,PS,Practitioner,Google Cloud Platform,1
2023-06-14,MCO,Decision Maker,Google Cloud Platform,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,CECA,Executive,Google Cloud Platform,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-14,CECA,Practitioner,Google Workspace,1
2023-06-14,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-14,CECA,Executive,Google Cloud Platform,0
2023-06-14,Brazil,Executive,Google Cloud Platform,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,Colombia,Practitioner,Google Cloud Platform,0
2023-06-14,CECA,Decision Maker,Google Cloud Platform and Google Workspace,0
2023-06-14,Brazil,Unknown,Google Workspace,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,1
2023-06-14,PS,Unknown,Google Cloud Platform,1
2023-06-14,Colombia,Practitioner,Google Cloud Platform,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,1
2023-06-14,Brazil,Practitioner,Google Workspace,1
2023-06-14,PS,Decision Maker,Google Cloud Platform,1
2023-06-14,Chile,Decision Maker,Google Workspace,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-14,Colombia,Practitioner,Google Cloud Platform and Google Workspace,0
2023-06-14,Brazil,Unknown,Google Cloud Platform,1
2023-06-14,Brazil,Executive,Google Cloud Platform,1
2023-06-14,Colombia,Practitioner,Google Cloud Platform,1
2023-06-14,Argentina,Practitioner,Google Cloud Platform,1
2023-06-14,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-14,MCO,Decision Maker,Google Cloud Platform,1
2023-06-14,Brazil,Unknown,Others,1
2023-06-14,Brazil,Unknown,Others,1
2023-06-14,Brazil,Executive,Google Workspace,0
2023-06-14,PS,Practitioner,Google Cloud Platform,1
2023-06-14,Mexico,Practitioner,Google Workspace,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,Argentina,Practitioner,Google Cloud Platform,0
2023-06-14,Colombia,Practitioner,Google Workspace,0
2023-06-14,Mexico,Practitioner,Google Workspace,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,CECA,Executive,Google Cloud Platform,1
2023-06-14,Argentina,Decision Maker,Google Cloud Platform,1
2023-06-14,CECA,Decision Maker,Google Workspace,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,1
2023-06-14,Chile,Executive,Google Cloud Platform,0
2023-06-14,CECA,Executive,Google Cloud Platform and Google Workspace,0
2023-06-14,Brazil,Executive,Google Cloud Platform,1
2023-06-14,Brazil,Practitioner,Google Cloud Platform,0
2023-06-14,Mexico,Practitioner,Google Cloud Platform,0
2023-06-14,Brazil,Decision Maker,Google Workspace,1
2023-06-14,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-14,Mexico,Practitioner,Google Cloud Platform,0
2023-06-14,PS,Practitioner,Google Cloud Platform,0
2023-06-14,Brazil,Practitioner,Google Cloud Platform,1
2023-06-14,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-14,PS,Decision Maker,Google Cloud Platform,1
2023-06-14,PS,Practitioner,Google Cloud Platform,0
2023-06-14,Mexico,Practitioner,Google Cloud Platform,0
2023-06-14,Mexico,Practitioner,Google Cloud Platform,0
2023-06-14,Brazil,Executive,Google Cloud Platform,1
2023-06-14,CECA,Decision Maker,Google Workspace,0
2023-06-14,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-14,Brazil,Executive,Google Workspace,0
2023-06-14,Brazil,Practitioner,Google Workspace,1
2023-06-14,Argentina,Executive,Google Cloud Platform,1
2023-06-14,PS,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-13,MCO,Practitioner,Google Cloud Platform,1
2023-06-13,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-13,CECA,Practitioner,Google Cloud Platform,0
2023-06-13,Chile,Executive,Google Cloud Platform,0
2023-06-13,Mexico,Practitioner,Google Cloud Platform,0
2023-06-13,CECA,Unknown,Google Cloud Platform,0
2023-06-13,CECA,Executive,Google Cloud Platform,0
2023-06-13,Colombia,Practitioner,Google Cloud Platform,0
2023-06-13,Peru,Executive,Google Cloud Platform,0
2023-06-13,Chile,Decision Maker,Google Workspace,1
2023-06-13,PS,Practitioner,Google Cloud Platform,1
2023-06-13,PS,Practitioner,Google Cloud Platform,0
2023-06-13,PS,Practitioner,Google Cloud Platform,0
2023-06-13,Chile,Practitioner,Google Cloud Platform,0
2023-06-13,Argentina,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Executive,Google Cloud Platform,0
2023-06-13,Colombia,Decision Maker,Google Cloud Platform,0
2023-06-13,Colombia,Executive,Google Cloud Platform,1
2023-06-13,PS,Executive,Google Workspace,0
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-13,PS,Practitioner,Google Cloud Platform,1
2023-06-13,MCO,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Executive,Google Cloud Platform,1
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-13,Brazil,Decision Maker,Google Workspace,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-13,Argentina,Executive,Google Cloud Platform,0
2023-06-13,PS,Practitioner,Google Cloud Platform,0
2023-06-13,Argentina,Practitioner,Google Cloud Platform,1
2023-06-13,CECA,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-13,Mexico,Decision Maker,Google Workspace,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Executive,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,PS,Executive,Google Workspace,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,MCO,Practitioner,Google Cloud Platform,0
2023-06-13,Chile,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Workspace,1
2023-06-13,Colombia,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Executive,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,PS,Practitioner,Google Cloud Platform,1
2023-06-13,Mexico,Decision Maker,Google Cloud Platform,0
2023-06-13,Rest of SOLA,Executive,Google Cloud Platform,1
2023-06-13,Brazil,Executive,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Workspace,1
2023-06-13,Brazil,Practitioner,Google Workspace,0
2023-06-13,Mexico,Executive,Google Cloud Platform,0
2023-06-13,Brazil,Executive,Google Cloud Platform,1
2023-06-13,Mexico,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Practitioner,Google Cloud Platform,0
2023-06-13,CECA,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Argentina,Practitioner,Google Workspace,1
2023-06-13,Brazil,Practitioner,Google Workspace,1
2023-06-13,Mexico,Unknown,Google Cloud Platform,1
2023-06-13,Brazil,Executive,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,MCO,Practitioner,Google Cloud Platform,0
2023-06-13,MCO,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,PS,Practitioner,Google Cloud Platform,0
2023-06-13,PS,Practitioner,Google Workspace,1
2023-06-13,Mexico,Executive,Google Cloud Platform and Google Workspace,1
2023-06-13,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-13,PS,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Colombia,Practitioner,Google Cloud Platform,1
2023-06-13,Colombia,Decision Maker,Google Cloud Platform,1
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-13,Argentina,Practitioner,Google Cloud Platform,1
2023-06-13,Mexico,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Executive,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,MCO,Practitioner,Google Cloud Platform,0
2023-06-13,MCO,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-13,Colombia,Practitioner,Google Workspace,0
2023-06-13,Argentina,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Executive,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Executive,Google Cloud Platform,0
2023-06-13,CECA,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Practitioner,Google Workspace,0
2023-06-13,Mexico,Executive,Google Cloud Platform,0
2023-06-13,Rest of SOLA,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Executive,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Argentina,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Colombia,Decision Maker,Google Cloud Platform,0
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Workspace,1
2023-06-13,Mexico,Executive,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Peru,Decision Maker,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform and Google Workspace,1
2023-06-13,Colombia,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Workspace,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,MCO,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,PS,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,MCO,Practitioner,Google Cloud Platform,1
2023-06-13,PS,Practitioner,Google Workspace,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Argentina,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Practitioner,Google Cloud Platform,1
2023-06-13,Rest of SOLA,Executive,Google Cloud Platform and Google Workspace,0
2023-06-13,Chile,Executive,Google Workspace,0
2023-06-13,Peru,Practitioner,Google Cloud Platform,0
2023-06-13,PS,Practitioner,Google Cloud Platform,0
2023-06-13,PS,Practitioner,Google Workspace,1
2023-06-13,PS,Practitioner,Google Workspace,1
2023-06-13,Mexico,Decision Maker,Google Cloud Platform,1
2023-06-13,Peru,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,PS,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Executive,Google Cloud Platform,1
2023-06-13,Brazil,Executive,Google Cloud Platform,1
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-13,Colombia,Executive,Google Cloud Platform,1
2023-06-13,Colombia,Decision Maker,Google Cloud Platform,1
2023-06-13,Peru,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Chile,Decision Maker,Google Cloud Platform,0
2023-06-13,Mexico,Practitioner,Google Cloud Platform,0
2023-06-13,Colombia,Practitioner,Google Cloud Platform,0
2023-06-13,PS,Practitioner,Google Cloud Platform,0
2023-06-13,Mexico,Practitioner,Google Workspace,1
2023-06-13,PS,Practitioner,Google Workspace,1
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,1
2023-06-13,Brazil,Practitioner,Google Cloud Platform,0
2023-06-13,Brazil,Decision Maker,Google Cloud Platform,0
2023-06-13,Brazil,Practitioner,Google Cloud Platform,1
2023-06-13,Chile,Executive,Google Cloud Platform,1
